sid1,sid2,route,mins
4253,4007,w,6.074905144364466
4010,4096,w,18.024176740445643
4096,4010,w,18.024176740445643
4013,4091,w,13.602303490659642
4091,4013,w,13.602303490659642
4014,4089,w,6.806530891652261
4089,4014,w,6.806530891652261
4015,4088,w,5.632205656517737
4088,4015,w,5.632205656517737
4017,4086,w,15.498737798733284
4086,4017,w,15.498737798733284
4018,4085,w,6.2713106926523725
4085,4018,w,6.2713106926523725
4019,4084,w,7.025409038357718
4084,4019,w,7.025409038357718
4020,4082,w,5.277786375538364
4082,4020,w,5.277786375538364
4021,4080,w,5.962687066891689
4080,4021,w,5.962687066891689
4022,4079,w,3.8404823851923924
4079,4022,w,3.8404823851923924
4023,4078,w,5.095006767322578
4078,4023,w,5.095006767322578
4024,4077,w,16.359773542554827
4077,4024,w,16.359773542554827
4026,4075,w,11.886976003096482
4075,4026,w,11.886976003096482
4026,4076,w,6.448705304975907
4076,4026,w,6.448705304975907
4029,4074,w,3.596112707792515
4074,4029,w,3.596112707792515
4030,4073,w,8.852028923960921
4073,4030,w,8.852028923960921
4032,4072,w,8.107843902806584
4072,4032,w,8.107843902806584
4033,4071,w,10.934650596070902
4071,4033,w,10.934650596070902
4033,4569,w,18.134608041635296
4569,4033,w,18.134608041635296
4034,4070,w,10.4997725203345
4070,4034,w,10.4997725203345
4035,4069,w,8.211917827717546
4069,4035,w,8.211917827717546
4036,4068,w,5.639743739364085
4068,4036,w,5.639743739364085
4037,4067,w,4.509194814391629
4067,4037,w,4.509194814391629
4038,4066,w,12.329139911715979
4066,4038,w,12.329139911715979
4039,4065,w,9.33928128571032
4065,4039,w,9.33928128571032
4040,4063,w,8.155685711568722
4063,4040,w,8.155685711568722
4043,4061,w,11.103841793524667
4061,4043,w,11.103841793524667
4044,4058,w,10.143041170208488
4058,4044,w,10.143041170208488
4045,4057,w,9.659466724732527
4057,4045,w,9.659466724732527
4048,4056,w,16.72892213106744
4056,4048,w,16.72892213106744
4050,4052,w,18.438520711217343
4052,4050,w,18.438520711217343
4050,4814,w,10.504337819250475
4814,4050,w,10.504337819250475
4059,4683,w,9.629233421476803
4683,4059,w,9.629233421476803
4062,4682,w,8.081100397771497
4682,4062,w,8.081100397771497
4064,4288,w,6.842598807949175
4288,4064,w,6.842598807949175
4075,4076,w,16.304425515447555
4076,4075,w,16.304425515447555
4090,5426,w,15.46037342387271
5426,4090,w,15.46037342387271
4118,4276,w,10.501825811783142
4276,4118,w,10.501825811783142
4119,4265,w,9.994540841168227
4265,4119,w,9.994540841168227
4131,4254,w,9.236291383100879
4254,4131,w,9.236291383100879
4139,4713,w,12.35780871985807
4713,4139,w,12.35780871985807
4143,4153,w,3.4821539682660374
4153,4143,w,3.4821539682660374
4144,4152,w,6.2206726409264235
4152,4144,w,6.2206726409264235
4145,4151,w,6.968048506262974
4151,4145,w,6.968048506262974
4146,4150,w,6.215363905723053
4150,4146,w,6.215363905723053
4147,4149,w,5.165138438545539
4149,4147,w,5.165138438545539
4166,4167,w,9.860111887693424
4167,4166,w,9.860111887693424
4168,4169,w,6.124119060587297
4169,4168,w,6.124119060587297
4175,4182,w,12.921843984318935
4182,4175,w,12.921843984318935
4183,4185,w,11.963375921821084
4185,4183,w,11.963375921821084
4187,4228,w,17.371269527321584
4228,4187,w,17.371269527321584
4188,4206,w,17.53186713522849
4206,4188,w,17.53186713522849
4190,5317,w,15.61969396676156
5317,4190,w,15.61969396676156
4191,4935,w,15.318961321332404
4935,4191,w,15.318961321332404
4193,4934,w,14.069835918543916
4934,4193,w,14.069835918543916
4195,4948,w,10.701516391224967
4948,4195,w,10.701516391224967
4201,4207,w,2.964243567706803
4207,4201,w,2.964243567706803
4203,4210,w,10.190737683747471
4210,4203,w,10.190737683747471
4216,4291,w,4.408195992475461
4291,4216,w,4.408195992475461
4217,4718,w,16.672015615832564
4718,4217,w,16.672015615832564
4218,4222,w,9.236181133578103
4222,4218,w,9.236181133578103
4225,4229,w,17.702035941208212
4229,4225,w,17.702035941208212
4226,4452,w,7.83060307320797
4452,4226,w,7.83060307320797
4236,4237,w,15.904950221552255
4237,4236,w,15.904950221552255
4237,4238,w,10.547566845831678
4238,4237,w,10.547566845831678
4247,4576,w,5.446899777443851
4576,4247,w,5.446899777443851
4260,4261,w,2.9248513295046887
4261,4260,w,2.9248513295046887
4264,4275,w,8.82933683699528
4275,4264,w,8.82933683699528
4267,4290,w,18.25748560457813
4290,4267,w,18.25748560457813
4267,4995,w,10.792313983267087
4995,4267,w,10.792313983267087
4281,4287,w,7.719167432647983
4287,4281,w,7.719167432647983
4282,5329,w,6.795846929850358
5329,4282,w,6.795846929850358
4284,4442,w,17.479442068656727
4442,4284,w,17.479442068656727
4296,5419,w,7.025132886114558
5419,4296,w,7.025132886114558
4301,4320,w,7.116759001137089
4320,4301,w,7.116759001137089
4302,4325,w,10.575127402337658
4325,4302,w,10.575127402337658
4303,4334,w,15.144030610309139
4334,4303,w,15.144030610309139
4304,4324,w,17.54604836139492
4324,4304,w,17.54604836139492
4308,4317,w,10.923298318023127
4317,4308,w,10.923298318023127
4311,4322,w,19.178349656826306
4322,4311,w,19.178349656826306
4326,4755,w,19.534364263994824
4755,4326,w,19.534364263994824
4335,4755,w,7.728759491094026
4755,4335,w,7.728759491094026
4340,4344,w,7.713273747970888
4344,4340,w,7.713273747970888
4343,4896,w,8.807127177901512
4896,4343,w,8.807127177901512
4351,4364,w,5.975236589782391
4364,4351,w,5.975236589782391
4361,4362,w,19.955232488572076
4362,4361,w,19.955232488572076
4367,4694,w,15.534425295575042
4694,4367,w,15.534425295575042
4370,4376,w,19.184115516886145
4376,4370,w,19.184115516886145
4371,4375,w,11.155021162078723
4375,4371,w,11.155021162078723
4372,4572,w,9.129342802464267
4572,4372,w,9.129342802464267
4373,4374,w,13.035271890540287
4374,4373,w,13.035271890540287
4378,4928,w,10.814227187752348
4928,4378,w,10.814227187752348
4379,4927,w,5.34576826004855
4927,4379,w,5.34576826004855
4380,4924,w,12.677916931748767
4924,4380,w,12.677916931748767
4381,4947,w,6.822992176745473
4947,4381,w,6.822992176745473
4382,4946,w,5.961026231114304
4946,4382,w,5.961026231114304
4385,5246,w,11.772716394106826
5246,4385,w,11.772716394106826
4385,5566,w,10.9267950646809
5566,4385,w,10.9267950646809
4385,5567,w,0.8342713610208408
5567,4385,w,0.8342713610208408
4386,4410,w,6.784278298220038
4410,4386,w,6.784278298220038
4386,5240,w,8.44139156470219
5240,4386,w,8.44139156470219
4386,5241,w,15.849118775326072
5241,4386,w,15.849118775326072
4388,4400,w,11.103688758919178
4400,4388,w,11.103688758919178
4394,5622,w,1.6655869006801762
5622,4394,w,1.6655869006801762
4394,5623,w,11.801454901628851
5623,4394,w,11.801454901628851
4403,5245,w,10.705863273837661
5245,4403,w,10.705863273837661
4404,5355,w,8.655743214936896
5355,4404,w,8.655743214936896
4404,5517,w,1.0774492466965913
5517,4404,w,1.0774492466965913
4404,5518,w,8.7142149323329
5518,4404,w,8.7142149323329
4405,5243,w,10.405128684027996
5243,4405,w,10.405128684027996
4410,5240,w,4.878002409050934
5240,4410,w,4.878002409050934
4410,5241,w,9.485308147235619
5241,4410,w,9.485308147235619
4412,5217,w,16.142128377802166
5217,4412,w,16.142128377802166
4413,4436,w,4.1026095557373745
4436,4413,w,4.1026095557373745
4414,4648,w,11.772743954928012
4648,4414,w,11.772743954928012
4419,4420,w,17.781423124351004
4420,4419,w,17.781423124351004
4421,4423,w,9.404530518213672
4423,4421,w,9.404530518213672
4425,5321,w,10.496729455951106
5321,4425,w,10.496729455951106
4453,4528,w,1.670130694099693
4528,4453,w,1.670130694099693
4454,4527,w,1.1673332682062796
4527,4454,w,1.1673332682062796
4455,5324,w,6.710021270849357
5324,4455,w,6.710021270849357
4456,4526,w,1.3902185075941145
4526,4456,w,1.3902185075941145
4457,4525,w,1.615435447572479
4525,4457,w,1.615435447572479
4458,4524,w,1.7963415833756493
4524,4458,w,1.7963415833756493
4459,4523,w,2.7127507827792012
4523,4459,w,2.7127507827792012
4460,4522,w,3.411090861690826
4522,4460,w,3.411090861690826
4461,4521,w,3.480170153583061
4521,4461,w,3.480170153583061
4462,4520,w,6.3315071266529905
4520,4462,w,6.3315071266529905
4463,4519,w,4.221720029768227
4519,4463,w,4.221720029768227
4465,4517,w,9.668891316974758
4517,4465,w,9.668891316974758
4465,4518,w,17.04792762596015
4518,4465,w,17.04792762596015
4466,5371,w,6.096202397774379
5371,4466,w,6.096202397774379
4468,4513,w,6.259075506116348
4513,4468,w,6.259075506116348
4469,4512,w,12.55163366013797
4512,4469,w,12.55163366013797
4470,4512,w,12.094565458164324
4512,4470,w,12.094565458164324
4471,4511,w,10.733369176721942
4511,4471,w,10.733369176721942
4472,4510,w,5.6975139309903895
4510,4472,w,5.6975139309903895
4473,4509,w,3.941859346846121
4509,4473,w,3.941859346846121
4474,4508,w,9.006564905161067
4508,4474,w,9.006564905161067
4475,4507,w,5.630624729602796
4507,4475,w,5.630624729602796
4476,4506,w,9.066947755167005
4506,4476,w,9.066947755167005
4477,4505,w,3.7136695714577166
4505,4477,w,3.7136695714577166
4480,4502,w,11.961917175610017
4502,4480,w,11.961917175610017
4484,5343,w,0.22332457183264487
5343,4484,w,0.22332457183264487
4485,4492,w,11.021712225353873
4492,4485,w,11.021712225353873
4487,4491,w,15.043589659546228
4491,4487,w,15.043589659546228
4517,4518,w,8.481301888905485
4518,4517,w,8.481301888905485
4529,4530,w,8.391523529621683
4530,4529,w,8.391523529621683
4531,4532,w,9.067482860779451
4532,4531,w,9.067482860779451
4533,4534,w,7.556457727326615
4534,4533,w,7.556457727326615
4537,4962,w,7.279565894570766
4962,4537,w,7.279565894570766
4540,4541,w,18.78338877826902
4541,4540,w,18.78338877826902
4542,4543,w,10.170071021981833
4543,4542,w,10.170071021981833
4544,4545,w,15.66351659904529
4545,4544,w,15.66351659904529
4548,4549,w,17.348159774202678
4549,4548,w,17.348159774202678
4552,4554,w,16.379197081582994
4554,4552,w,16.379197081582994
4558,4559,w,6.148342442025355
4559,4558,w,6.148342442025355
4566,4569,w,10.801745758533837
4569,4566,w,10.801745758533837
4568,4570,w,5.496182931993433
4570,4568,w,5.496182931993433
4574,5091,w,19.949717785394164
5091,4574,w,19.949717785394164
4579,4581,w,4.898574451731764
4581,4579,w,4.898574451731764
4586,4587,w,2.6330987193559423
4587,4586,w,2.6330987193559423
4592,4593,w,18.158879579140837
4593,4592,w,18.158879579140837
4598,4836,w,17.916595282192876
4836,4598,w,17.916595282192876
4602,4772,w,6.409160903407409
4772,4602,w,6.409160903407409
4603,4604,w,13.685331618087366
4604,4603,w,13.685331618087366
4606,4811,w,14.204435048317563
4811,4606,w,14.204435048317563
4607,4810,w,7.101592127175183
4810,4607,w,7.101592127175183
4614,4615,w,5.2663031019516495
4615,4614,w,5.2663031019516495
4617,4618,w,4.9744123359946215
4618,4617,w,4.9744123359946215
4621,4622,w,13.50815108662116
4622,4621,w,13.50815108662116
4623,4624,w,8.644688796567968
4624,4623,w,8.644688796567968
4627,4628,w,17.872235743155407
4628,4627,w,17.872235743155407
4629,4630,w,13.348660757545224
4630,4629,w,13.348660757545224
4632,4633,w,18.25233385759698
4633,4632,w,18.25233385759698
4636,4686,w,18.79896048687171
4686,4636,w,18.79896048687171
4638,4736,w,16.125252496313465
4736,4638,w,16.125252496313465
4639,4665,w,7.179972441284112
4665,4639,w,7.179972441284112
4640,4730,w,17.84490848512425
4730,4640,w,17.84490848512425
4641,4664,w,15.03086801179793
4664,4641,w,15.03086801179793
4641,5407,w,2.6011120887855075
5407,4641,w,2.6011120887855075
4642,4712,w,15.395861206973942
4712,4642,w,15.395861206973942
4643,4661,w,19.923390463534556
4661,4643,w,19.923390463534556
4644,4660,w,17.60710128528869
4660,4644,w,17.60710128528869
4646,5313,w,8.744212085630796
5313,4646,w,8.744212085630796
4646,5314,w,12.462647162664705
5314,4646,w,12.462647162664705
4650,4700,w,17.159710896006015
4700,4650,w,17.159710896006015
4652,4653,w,15.191834556235616
4653,4652,w,15.191834556235616
4655,4656,w,19.276743477258215
4656,4655,w,19.276743477258215
4664,5407,w,14.562383860349277
5407,4664,w,14.562383860349277
4668,4749,w,17.005359509617282
4749,4668,w,17.005359509617282
4670,4672,w,8.284870898223232
4672,4670,w,8.284870898223232
4677,4680,w,9.268244937128246
4680,4677,w,9.268244937128246
4678,5014,w,7.032493327676273
5014,4678,w,7.032493327676273
4685,5334,w,19.72583076993451
5334,4685,w,19.72583076993451
4689,4722,w,15.436240999668055
4722,4689,w,15.436240999668055
4690,4726,w,16.70320336744761
4726,4690,w,16.70320336744761
4692,4720,w,10.265460901918864
4720,4692,w,10.265460901918864
4695,4721,w,15.374330476602243
4721,4695,w,15.374330476602243
4701,4711,w,15.346474006768819
4711,4701,w,15.346474006768819
4702,4710,w,16.60537294612333
4710,4702,w,16.60537294612333
4703,4709,w,17.398875359423577
4709,4703,w,17.398875359423577
4704,4708,w,17.940297046762105
4708,4704,w,17.940297046762105
4705,4707,w,16.74863990622044
4707,4705,w,16.74863990622044
4724,4725,w,16.083807531093264
4725,4724,w,16.083807531093264
4728,4729,w,15.558567469317953
4729,4728,w,15.558567469317953
4732,4739,w,18.047028597657217
4739,4732,w,18.047028597657217
4733,4738,w,14.22628102454664
4738,4733,w,14.22628102454664
4734,4737,w,15.348308633387362
4737,4734,w,15.348308633387362
4765,5479,w,0.3144787487633992
5479,4765,w,0.3144787487633992
4770,5165,w,6.372637000662272
5165,4770,w,6.372637000662272
4771,4782,w,11.90115988639202
4782,4771,w,11.90115988639202
4781,5171,w,14.721809955727664
5171,4781,w,14.721809955727664
4783,4914,w,6.000444181592887
4914,4783,w,6.000444181592887
4786,4817,w,6.2149815397498696
4817,4786,w,6.2149815397498696
4787,4806,w,9.136070044121352
4806,4787,w,9.136070044121352
4788,4805,w,6.909977212091438
4805,4788,w,6.909977212091438
4789,4931,w,4.198185500247392
4931,4789,w,4.198185500247392
4790,4804,w,1.830853947005436
4804,4790,w,1.830853947005436
4791,4803,w,5.388287829921534
4803,4791,w,5.388287829921534
4792,4930,w,4.792365678632238
4930,4792,w,4.792365678632238
4794,4802,w,10.0939063634862
4802,4794,w,10.0939063634862
4795,4929,w,10.025057687926898
4929,4795,w,10.025057687926898
4796,4801,w,9.95870226872928
4801,4796,w,9.95870226872928
4797,4800,w,9.917072328321044
4800,4797,w,9.917072328321044
4798,4799,w,5.021190805656608
4799,4798,w,5.021190805656608
4815,5187,w,18.206302696900657
5187,4815,w,18.206302696900657
4819,5320,w,16.01535377635569
5320,4819,w,16.01535377635569
4820,4824,w,8.699130957323678
4824,4820,w,8.699130957323678
4821,4823,w,12.220858233394798
4823,4821,w,12.220858233394798
4829,4886,w,5.574003825962281
4886,4829,w,5.574003825962281
4830,4885,w,6.085707466546014
4885,4830,w,6.085707466546014
4831,4884,w,6.33195784338876
4884,4831,w,6.33195784338876
4832,4883,w,15.61103213925926
4883,4832,w,15.61103213925926
4842,4871,w,7.457714188627536
4871,4842,w,7.457714188627536
4845,4870,w,7.755822552912501
4870,4845,w,7.755822552912501
4846,4869,w,14.740114241340132
4869,4846,w,14.740114241340132
4848,4868,w,5.064689443991681
4868,4848,w,5.064689443991681
4850,4877,w,5.74545130338941
4877,4850,w,5.74545130338941
4851,4875,w,5.316938335637192
4875,4851,w,5.316938335637192
4852,4867,w,15.950725915059255
4867,4852,w,15.950725915059255
4853,4866,w,8.66918326725737
4866,4853,w,8.66918326725737
4855,4864,w,17.555581525487632
4864,4855,w,17.555581525487632
4856,4862,w,3.3998976189825703
4862,4856,w,3.3998976189825703
4857,4861,w,16.812626611286703
4861,4857,w,16.812626611286703
4873,4891,w,7.687249291118334
4891,4873,w,7.687249291118334
4874,4890,w,16.101591209992975
4890,4874,w,16.101591209992975
4876,4889,w,5.626078842656113
4889,4876,w,5.626078842656113
4878,4888,w,5.76886721865917
4888,4878,w,5.76886721865917
4879,4887,w,5.582910846466341
4887,4879,w,5.582910846466341
4894,5092,w,5.57904979085634
5092,4894,w,5.57904979085634
4899,5105,w,9.428768685156268
5105,4899,w,9.428768685156268
4901,5156,w,17.10187902417144
5156,4901,w,17.10187902417144
4903,5152,w,11.319359758166936
5152,4903,w,11.319359758166936
4905,5163,w,10.736991210865348
5163,4905,w,10.736991210865348
4906,5263,w,10.395525183615817
5263,4906,w,10.395525183615817
4907,5262,w,8.635701408279584
5262,4907,w,8.635701408279584
4909,5261,w,8.389211084300289
5261,4909,w,8.389211084300289
4911,5181,w,14.62101939721533
5181,4911,w,14.62101939721533
4911,5182,w,16.58468936079814
5182,4911,w,16.58468936079814
4911,5256,w,8.029577432650843
5256,4911,w,8.029577432650843
4913,5259,w,16.50970221243389
5259,4913,w,16.50970221243389
4915,5168,w,14.13764796633233
5168,4915,w,14.13764796633233
4916,4920,w,8.345936608212881
4920,4916,w,8.345936608212881
4916,5306,w,5.632430532074915
5306,4916,w,5.632430532074915
4918,4922,w,9.998973786900121
4922,4918,w,9.998973786900121
4920,5257,w,12.617122684635971
5257,4920,w,12.617122684635971
4920,5306,w,5.583021063860751
5306,4920,w,5.583021063860751
4925,5226,w,4.398347407701404
5226,4925,w,4.398347407701404
4926,5218,w,4.078491327542252
5218,4926,w,4.078491327542252
4932,4965,w,14.034044388355634
4965,4932,w,14.034044388355634
4933,5315,w,19.962748713992177
5315,4933,w,19.962748713992177
4936,5316,w,13.169085202183236
5316,4936,w,13.169085202183236
4938,5388,w,15.127718758694138
5388,4938,w,15.127718758694138
4957,5554,w,13.701395749276017
5554,4957,w,13.701395749276017
4957,5555,w,8.848347726537652
5555,4957,w,8.848347726537652
4967,4968,w,7.908804848009024
4968,4967,w,7.908804848009024
4969,4970,w,15.397386371709294
4970,4969,w,15.397386371709294
4971,4972,w,6.918157354103911
4972,4971,w,6.918157354103911
4973,4974,w,4.989974531764007
4974,4973,w,4.989974531764007
4975,4976,w,13.605663637067153
4976,4975,w,13.605663637067153
4977,4978,w,9.748722562279383
4978,4977,w,9.748722562279383
4980,4981,w,4.951787142746833
4981,4980,w,4.951787142746833
4983,4984,w,5.780112185306025
4984,4983,w,5.780112185306025
4985,4986,w,4.076444567270633
4986,4985,w,4.076444567270633
4987,4988,w,16.488878177777064
4988,4987,w,16.488878177777064
4996,5106,w,9.384322176750068
5106,4996,w,9.384322176750068
4997,4998,w,12.761601125752154
4998,4997,w,12.761601125752154
4999,5000,w,12.659820836576966
5000,4999,w,12.659820836576966
5001,5002,w,8.335151082255868
5002,5001,w,8.335151082255868
5005,5363,w,17.145713444728152
5363,5005,w,17.145713444728152
5016,5149,w,11.317478851508394
5149,5016,w,11.317478851508394
5017,5147,w,19.602599044125334
5147,5017,w,19.602599044125334
5024,5067,w,18.622402037862308
5067,5024,w,18.622402037862308
5026,5065,w,18.168198835290603
5065,5026,w,18.168198835290603
5027,5064,w,8.545469649634294
5064,5027,w,8.545469649634294
5029,5062,w,6.793371071199296
5062,5029,w,6.793371071199296
5030,5061,w,11.773434346430362
5061,5030,w,11.773434346430362
5033,5060,w,17.964731012337005
5060,5033,w,17.964731012337005
5035,5057,w,13.374528082969936
5057,5035,w,13.374528082969936
5036,5056,w,4.657461350674449
5056,5036,w,4.657461350674449
5039,5054,w,17.513945287383326
5054,5039,w,17.513945287383326
5040,5053,w,6.504016696083222
5053,5040,w,6.504016696083222
5041,5052,w,10.725668025310926
5052,5041,w,10.725668025310926
5042,5051,w,3.6516298986330176
5051,5042,w,3.6516298986330176
5043,5050,w,19.758187067048055
5050,5043,w,19.758187067048055
5045,5048,w,12.047654513499184
5048,5045,w,12.047654513499184
5046,5047,w,3.8201353435950316
5047,5046,w,3.8201353435950316
5074,5075,w,10.402277905709962
5075,5074,w,10.402277905709962
5076,5077,w,8.810408073133967
5077,5076,w,8.810408073133967
5079,5080,w,8.684341150907068
5080,5079,w,8.684341150907068
5081,5084,w,6.821931005428654
5084,5081,w,6.821931005428654
5082,5083,w,16.534410102674688
5083,5082,w,16.534410102674688
5087,5088,w,8.227415921948786
5088,5087,w,8.227415921948786
5093,5161,w,13.245181613199103
5161,5093,w,13.245181613199103
5094,5159,w,16.362474271364555
5159,5094,w,16.362474271364555
5095,5145,w,11.575638487694203
5145,5095,w,11.575638487694203
5096,5142,w,13.32980922444994
5142,5096,w,13.32980922444994
5097,5144,w,12.239912644187504
5144,5097,w,12.239912644187504
5099,5140,w,9.955239590226196
5140,5099,w,9.955239590226196
5118,5129,w,7.309155589776571
5129,5118,w,7.309155589776571
5164,5175,w,4.528983105464072
5175,5164,w,4.528983105464072
5166,5170,w,19.487646045756463
5170,5166,w,19.487646045756463
5172,5173,w,13.82683119168351
5173,5172,w,13.82683119168351
5174,5178,w,8.986364189410471
5178,5174,w,8.986364189410471
5179,5180,w,11.166454210339413
5180,5179,w,11.166454210339413
5181,5182,w,5.829333880234678
5182,5181,w,5.829333880234678
5181,5256,w,17.214829101768387
5256,5181,w,17.214829101768387
5185,5186,w,3.638287794724073
5186,5185,w,3.638287794724073
5198,5200,w,17.941208993188475
5200,5198,w,17.941208993188475
5199,5520,w,18.769424853204505
5520,5199,w,18.769424853204505
5199,5521,w,18.183892708985802
5521,5199,w,18.183892708985802
5201,5211,w,16.289360180227337
5211,5201,w,16.289360180227337
5203,5210,w,9.800212021093616
5210,5203,w,9.800212021093616
5204,5208,w,8.816015752408653
5208,5204,w,8.816015752408653
5206,5207,w,9.606423794134372
5207,5206,w,9.606423794134372
5219,5270,w,2.6865362941265842
5270,5219,w,2.6865362941265842
5220,5269,w,11.379943315153554
5269,5220,w,11.379943315153554
5221,5268,w,8.828715820970093
5268,5221,w,8.828715820970093
5223,5267,w,18.187290956829592
5267,5223,w,18.187290956829592
5224,5266,w,4.071035640029761
5266,5224,w,4.071035640029761
5233,5234,w,12.56250870394474
5234,5233,w,12.56250870394474
5238,5239,w,6.864313138827266
5239,5238,w,6.864313138827266
5240,5241,w,8.409120369034342
5241,5240,w,8.409120369034342
5246,5566,w,1.2785878864635036
5566,5246,w,1.2785878864635036
5246,5567,w,11.70321730135904
5567,5246,w,11.70321730135904
5257,5306,w,14.88846995993087
5306,5257,w,14.88846995993087
5272,5289,w,2.25032234487516
5289,5272,w,2.25032234487516
5273,5290,w,3.4071748966519215
5290,5273,w,3.4071748966519215
5275,5292,w,14.098838606641882
5292,5275,w,14.098838606641882
5276,5293,w,5.779235769873562
5293,5276,w,5.779235769873562
5277,5294,w,12.423298290293564
5294,5277,w,12.423298290293564
5278,5295,w,14.721928585067763
5295,5278,w,14.721928585067763
5280,5297,w,17.25665779791727
5297,5280,w,17.25665779791727
5285,5303,w,17.429930394515296
5303,5285,w,17.429930394515296
5307,5327,w,7.342270524973314
5327,5307,w,7.342270524973314
5313,5314,w,13.090576785876499
5314,5313,w,13.090576785876499
5319,5322,w,8.512495404591746
5322,5319,w,8.512495404591746
5341,5342,w,9.551349550997585
5342,5341,w,9.551349550997585
5341,5389,w,2.5652386079100764
5389,5341,w,2.5652386079100764
5342,5389,w,10.645081029314559
5389,5342,w,10.645081029314559
5353,5555,w,17.616740200188296
5555,5353,w,17.616740200188296
5355,5517,w,9.714742965431293
5517,5355,w,9.714742965431293
5355,5518,w,0.7952357156455478
5518,5355,w,0.7952357156455478
5431,5432,w,5.315373235991868
5432,5431,w,5.315373235991868
5433,5434,w,10.911664109507388
5434,5433,w,10.911664109507388
5433,5587,w,10.911664109507388
5587,5433,w,10.911664109507388
5434,5587,w,0.0
5587,5434,w,0.0
5435,5436,w,17.858381009751888
5436,5435,w,17.858381009751888
5438,5439,w,11.446282649008928
5439,5438,w,11.446282649008928
5441,5442,w,8.268588367318769
5442,5441,w,8.268588367318769
5441,5484,w,8.268588367318769
5484,5441,w,8.268588367318769
5441,5485,w,0.0
5485,5441,w,0.0
5442,5484,w,0.0
5484,5442,w,0.0
5442,5485,w,8.268588367318769
5485,5442,w,8.268588367318769
5443,5444,w,9.572922654026394
5444,5443,w,9.572922654026394
5447,5448,w,10.460361499419164
5448,5447,w,10.460361499419164
5450,5451,w,15.816426596685156
5451,5450,w,15.816426596685156
5456,5457,w,13.439563010615993
5457,5456,w,13.439563010615993
5458,5459,w,2.648207208615733
5459,5458,w,2.648207208615733
5460,5463,w,7.39477719092875
5463,5460,w,7.39477719092875
5464,5465,w,3.4839633526788476
5465,5464,w,3.4839633526788476
5474,5475,w,19.63135500096667
5475,5474,w,19.63135500096667
5480,5481,w,17.829678599331707
5481,5480,w,17.829678599331707
5482,5483,w,11.715813068719022
5483,5482,w,11.715813068719022
5484,5485,w,8.268588367318769
5485,5484,w,8.268588367318769
5486,5489,w,13.939331042893016
5489,5486,w,13.939331042893016
5487,5488,w,13.131076645149424
5488,5487,w,13.131076645149424
5492,5493,w,8.698717782671846
5493,5492,w,8.698717782671846
5498,5500,w,13.866649707928511
5500,5498,w,13.866649707928511
5504,5505,w,6.130266910657044
5505,5504,w,6.130266910657044
5510,5511,w,7.775169406633417
5511,5510,w,7.775169406633417
5517,5518,w,9.75214312944306
5518,5517,w,9.75214312944306
5522,5523,w,13.363083393736096
5523,5522,w,13.363083393736096
5524,5525,w,4.93884154064781
5525,5524,w,4.93884154064781
5526,5527,w,3.717805204792119
5527,5526,w,3.717805204792119
5530,5531,w,7.284453220424078
5531,5530,w,7.284453220424078
5534,5535,w,13.986569801200863
5535,5534,w,13.986569801200863
5538,5539,w,18.268128637513747
5539,5538,w,18.268128637513747
5541,5542,w,18.225312529637925
5542,5541,w,18.225312529637925
5550,5551,w,8.501532212474547
5551,5550,w,8.501532212474547
5554,5555,w,8.983839298029267
5555,5554,w,8.983839298029267
5558,5559,w,5.859934833584054
5559,5558,w,5.859934833584054
5563,5564,w,11.955970935981318
5564,5563,w,11.955970935981318
5566,5567,w,10.93010550711239
5567,5566,w,10.93010550711239
5568,5569,w,19.418695082396916
5569,5568,w,19.418695082396916
5572,5573,w,2.410806851245253
5573,5572,w,2.410806851245253
5574,5575,w,7.319000339685571
5575,5574,w,7.319000339685571
5576,5577,w,9.622360490543963
5577,5576,w,9.622360490543963
5578,5579,w,16.937106929052657
5579,5578,w,16.937106929052657
5580,5581,w,6.368839586112489
5581,5580,w,6.368839586112489
5590,5591,w,8.246772642996525
5591,5590,w,8.246772642996525
5595,5596,w,13.746825342648265
5596,5595,w,13.746825342648265
5597,5598,w,9.119342554508563
5598,5597,w,9.119342554508563
5601,5602,w,13.196680553799032
5602,5601,w,13.196680553799032
5603,5604,w,7.3093640912277325
5604,5603,w,7.3093640912277325
5610,5611,w,5.229928957732072
5611,5610,w,5.229928957732072
5612,5613,w,5.699522126562071
5613,5612,w,5.699522126562071
5617,5618,w,19.948034014604268
5618,5617,w,19.948034014604268
5622,5623,w,13.425016732317626
5623,5622,w,13.425016732317626
5625,5626,w,13.837265497523884
5626,5625,w,13.837265497523884
5627,5628,w,9.34309811181239
5628,5627,w,9.34309811181239
